,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15
10,-7.74923941319558,-8.701908565815314,3.4578570972697587,3.053929545477487,-0.5783742040312566,-0.4742056052177031,0.7942847255392831,-2.213255931538988,-1.8250266567439277,-0.3950087529880919,0.5734013559499134,-0.8543589284107174,-0.6850438113944252,1.4185445896798548,0.39777423002015716
11,-7.760611514802027,-5.236932464660184,1.050804458896517,3.3312594410430405,1.5129296947777002,-0.9381417545817761,0.5248937253676154,-0.17870314280402935,-1.3512975024538607,0.07617808781559275,-0.6432273223441861,-0.3636462163259288,-1.5537755793142494,0.9481559494056289,-1.0121373398706353
12,-9.856523903317656,-1.5964662847759663,0.8519688057862841,0.4546532165498078,1.431365716743215,-0.9330862213053543,-0.24188217998855513,1.3450531354294588,-1.8443186219783985,-0.0629839483858677,-0.7051167267348807,-0.25212799394593394,-0.519513129242939,1.7936879682319498,-0.25087703976599274
13,-10.98734378328605,-1.8039400489355417,0.3261061787682293,3.1721353908944345,-0.166462378609876,0.10798724982852279,-2.0289315918863036,1.2518086629686105,-0.4782055503550159,0.1819295938597878,-0.123125647318855,0.019461654549161506,1.5528172015101094,1.4180866748611969,-1.2130414758314227
14,-10.931494526277465,-0.5998871095985951,2.654741326308564,-0.5029547954373937,2.2122013309688096,0.1026070259996005,0.9559076077422582,0.9052438558060582,-2.995896249698419,0.08798880465208171,-0.6245061609323003,0.8132585343230753,-1.3208237158201979,1.1666059615194195,-1.6069320238548654
15,-11.094685581668331,2.3604489301227822,2.004682490638886,-1.9714870879590023,2.4669703973175565,-0.48808775781783864,0.8880344582442846,0.644138861095955,-0.1190315286947292,0.03560399124520393,-0.16927714095432225,-0.6489266659441673,-1.8230312191396898,2.8157038812577846,-0.6419729735801816
16,-12.061828870450341,4.855181040099769,2.586426959872431,-1.5861695356518104,1.603601023475139,0.8978215881865891,0.764568464966858,0.40864321000442194,-0.3019761026463463,0.3495160675947439,0.23528524298770154,-1.6419200190935739,-2.322685438375176,3.2130745944746537,-0.40511334130621984
17,-12.02485847588063,5.781336050700237,1.3613896942768982,1.897315693052966,0.7260402138582593,0.7047003787662836,2.1747346985959273,-1.2284842747715132,-0.4170699506018802,1.4458149812433607,0.5867991781275873,-1.0379763802744904,-2.864431194134379,1.5009683270484375,-0.6007245252254974
18,-11.983385285377018,4.696618289777333,2.240073307028848,0.930652603401274,-0.0007005854927769765,0.18987227326948647,-0.23521380741373468,-2.555309079860355,0.5365208782630343,0.9977125351775449,-0.44486308698013716,-1.0294418453605012,-1.962210079073491,0.9154967767967563,-1.3897615917957773
19,-11.439560476130074,3.53436588086857,1.0157315654789034,0.08626181874576995,0.04021045900410633,2.061326934918296,-1.709963119310736,-1.5724950686512478,0.8171855455515676,0.4679384746534472,-1.3914479946944136,0.9148722826263355,-1.5195342479956737,1.4830606075630222,-2.2178424263880827
20,-11.342954974662641,5.870627603887946,-0.8763189514649391,-0.5803628938450719,-0.3323005683420079,2.8117479831121113,-1.5172304307829207,-0.6718214975898467,-0.19335782279962918,0.4655128884079533,0.16519335176009978,-0.3147691568497319,-2.266872623685287,1.3787143362835503,-0.9040816069630029
21,-11.102224612916734,6.204418343639959,-2.595558666348518,2.2995141063178233,-0.6692150831211754,-0.43897501290822855,-1.4155889421137702,0.15158027907148888,1.8952381542018215,1.1163713055724822,1.880676658603511,-0.6596347315224765,-0.2854838577963866,0.4864313687257491,-1.1156468483201718
22,-10.165787301921345,3.4434501858888416,-3.068647819044288,-3.144055499450789,-0.2998172977564202,-1.096721547131546,-0.3499165935850958,1.271702304629719,1.6813780763626096,-1.0163302641020762,0.09173302639933796,0.35630891387815794,0.4093508992127855,1.7934685545031988,-1.0360917334079225
23,-9.433280618671764,3.3775141248589806,-5.28069422214823,-2.00591629546796,1.0967138216371985,-0.8520697360891809,0.6231745335635761,2.8135301733208387,0.0313904061053006,-0.4244253245174144,0.6165409018021729,0.35321172081822866,-1.1151286260862041,0.4388492276419816,0.6889008091460469
24,-5.37115314448234,3.629433482955781,-2.4219385829034734,0.11454761951504332,-0.8929720922847221,-2.6964399959899046,0.468644728361145,2.5632616609534864,-0.5702207619431827,-0.7442347954424332,0.11791745902096044,0.5163257356982199,0.08555583240018587,2.4348719914858936,0.48102166229579923
25,-5.708309320700154,1.6771197245290956,-5.383748773406829,1.5289462213315161,0.8028546855806412,-1.717041877438172,0.46431301457543717,2.975758604781013,-1.1697117490702458,0.09175140204324471,-1.2348628130061428,0.2778490180271951,-1.2495128396259694,-0.023332638124836744,0.554465781554733
26,-5.993921556151095,-1.998702581760701,-6.034590282639946,3.503654510060059,0.5411319140252336,-2.2997851848266566,-2.8628039290956235,2.3169743897306128,0.9780835934574801,-0.6425533765836485,-0.03214681659619165,0.6873406826106203,-0.039172603478844534,-0.13315039350459273,-0.5618549670535591
27,-5.187700066444581,2.447841460110494,-0.9444400873034371,0.7125315082017382,-1.7745919289412782,-2.1281643953871394,-3.8447366133500447,-0.5888794890578768,-0.8055015228953578,-0.3459778750893446,-0.9949861224428491,0.7362732159650794,-1.2823563035222918,-0.7773043575680866,0.032537647294724845
28,-6.8276437921700115,0.3276444651745057,-4.471047321990227,1.6864195406589286,0.27674589288993107,-1.909100644666199,-2.0611493454919354,2.8293743816575714,-0.1753888422584373,-1.7952063028036445,-1.3404012544120725,0.2572989180895723,-0.849883204413814,-1.7059629074174207,1.7479905450635074
29,-6.636707448865417,-2.99013186399673,-3.1564310185640783,3.3135343108321917,2.691096689792439,-2.3940334235902294,-4.6471474281282905,0.9614129611928205,-0.47453228883489734,3.115036546337004,2.3873123543484103,0.2948273153385994,-0.3385375336312785,-1.5438320430683243,1.2286228469316363
30,-7.193558808728361,-4.195143804770012,-0.051259545652511146,-1.3605747732913904,1.314273794344246,-1.712936495905778,-2.8764422424672755,1.8432409579148834,-1.1725792655211784,0.4658990661720145,-1.2790099388204297,-0.5649861338709601,-2.2559138935825156,1.0992825541938447,1.2463292887323352
31,-5.434477089630157,-2.621508825108672,-3.958379922373771,1.2555126995538022,2.161411392716931,-3.494599184939038,-1.2440348242934445,2.6678249520388095,-0.1522156811306504,-1.6275781602534203,-1.6990942585318607,0.1699162354551472,-1.2132566122139405,0.574930343325958,0.6106088758792035
32,-4.857949196112597,-2.6429990105153225,-3.040758044385286,2.215266930753448,1.38152948698641,-3.3973832141937437,-3.384198746276857,0.3252313209553919,-1.1648437361955226,0.48554859537216327,-0.16752385963708583,1.4916552503199434,0.5006064564318762,0.35929314778348587,-0.4556143122576361
33,-6.327056516393408,-1.3392236457550628,2.29122718109709,-2.17740790688189,1.5266777828166551,-2.734566540921609,-1.7355058609001288,0.6702202702369568,-2.1539484839199945,1.2945615419401362,-2.0812770970245946,-0.7927073732302798,-0.49109165079419276,-0.439164194388409,1.528636291866721
34,-7.945048391582495,0.3478255104359959,-0.4547861130224949,-2.701159483809766,3.9214560023467118,-0.37011284879540224,-1.2943162062732816,1.0850686331331938,-1.7110910441582918,-0.21132447622863854,0.015377904535335192,-0.2355859069745266,-1.4180506727233047,2.165090690197545,1.6264234678862162
35,-7.249730736042421,1.0290059616360856,-3.2377107047093583,-1.363879767330597,1.2712741723626537,0.05276904442657729,0.2649327799248439,2.0814103084325577,-0.6915267098747893,-1.790012440819701,0.32570597666125173,0.2798090026901736,-1.366456400467014,1.5260563927480657,0.8362110852924868
36,-5.249956857248886,0.33908931664126685,-3.9548280596654526,5.4688079604847415,-1.5542148017811392,-0.2813100689062368,-1.3547230195307485,0.5926964166395855,0.9330169724309904,-1.7499965045191899,-0.2674376655092338,-0.2084025692539907,0.4760457168026248,0.41141752334578174,-0.17117757000238815
37,-5.49739271012785,-4.4896278282049265,0.10560218191405103,3.942426776459952,0.02367439809556998,-3.3157358395704786,-0.5153466129335139,1.0509848951663272,1.415904947759644,-1.6580378813059098,0.04838815563246515,-1.527480297608765,0.6520577480434374,0.9881551692589204,2.315099430434921
38,-6.1279277199341395,-7.7433452825912275,-0.17365310471540826,6.395017965628406,1.9626408501832522,-5.333179366782508,-1.7250339768177325,2.117921566838932,1.1752228188280782,-1.4478688284718997,0.39390506956736254,0.12954742527001537,1.1576527727475399,-0.35319999277277153,1.6245766301043176
39,-6.526049963293137,-8.903510326790029,1.9780674363769792,4.597063466107574,0.9554864110677381,-2.7382565608658958,-3.0615294854144564,-1.3159194753183612,-1.4782080884125701,1.1899000960971522,0.7483939584951181,0.11735595088632916,1.0876895063629088,1.9654498160955143,1.7757693570256072
40,-7.698588947436448,-6.606124245204777,2.9735401153953482,3.0313513871778834,0.38331734598222816,-0.4364274726760099,0.5173041318859263,0.04468030213628409,-3.5439023234104763,1.1431002971100273,-0.34347690303472217,0.9426824467641034,-0.7283458916957412,0.3400281053333137,-0.2718429368343837
41,-6.2535879237477925,-0.554706274807499,2.583481055008993,2.7393409197703282,-0.3889466962352159,0.9185612702678188,-0.4178340695961218,-1.8514609118752148,-2.1970520899379515,-0.3168548841224137,-1.9296520688783014,0.32451018009574567,-0.0999652746161321,0.20301481659271886,-0.037738008620886776
42,-8.228972053455589,-2.7512511878263846,4.2555292810354794,3.2430279800355075,-3.2580191667875376,0.6575664951708108,-0.002656806975082091,-1.5346897759786318,-1.3658270884345942,0.07091180580386058,-1.1618160414947518,-0.7743330486280791,1.0418460370332858,-0.658684996390897,0.6754625444031217
43,-8.61516015991642,-5.484203861168939,4.082156755263676,3.198442909183848,-2.535186901392719,2.427431844009122,1.2961171808313345,-0.38327934783927187,-2.4133702001492963,0.5714926240454469,-0.05383470642583775,-0.2567777751911164,-2.0716884255470314,0.5596312380441747,-0.002538095575017644
44,-8.208325646503173,-6.671202552568478,3.883699032772298,1.5535009909908162,-1.0441622045600552,2.7856562631624433,-1.0909150081192045,-2.2315981761019508,-2.0211623277006114,1.8479812913080025,-0.46201061298183227,-0.5996944152486914,-0.2410764255135365,0.2816624612137872,-0.5351889570209136
45,-7.545239668814235,-0.24766013751067498,5.055738535202103,-2.1416225556365074,0.3955680461219154,0.06954677153339013,-0.6519704136542107,-0.32644324083321336,-1.9680475733746552,0.9138785645886105,-1.554032903982982,-0.45931287950557276,0.813074976268067,-0.4634103016906268,-0.28538343048402504
46,-7.7822698099529255,6.244169669243433,4.416619190268284,-4.587928924891107,-0.6212288323423681,-1.5038156958600708,0.25472836425686046,-0.056600310670736266,-1.7065371350163423,1.0272724737716679,0.9021843371987305,-0.7338262739976624,-0.10580629167966914,0.7802651713590112,1.5422966819254118
47,-8.001567972372252,2.6860251609718366,3.5773025559824463,-2.298110330686562,-2.6356986467329144,-0.7526048126158886,1.0607651970950767,-0.4011491216318374,0.4789300745532874,-0.8804440425866182,1.6636878167705735,-2.200813997010633,1.2855871734917452,-0.4093995557103516,2.1261163963028458
48,-7.780592544040869,0.5837631362525616,1.8564026788029862,-0.5894636476408495,-1.5375935918643469,-0.07489523834451331,0.9870471919861452,0.8306263515785829,-2.165781405227652,-0.3629982590881883,-0.25014558951741456,0.7691425831894827,0.02127098346298351,-1.2053691739011272,-0.13844863754642908
49,-7.677843053894324,0.6100426880368219,1.837997666569393,-2.536080905225793,0.4497057115867969,-1.7732280451316824,1.8773445670468254,0.09326729000153666,-1.6397552938687916,-0.0665766423523485,0.2395933182073512,0.0009601173165176943,-0.07065645041651857,-0.08358719054952955,0.5425505712536456
50,-7.200826706099234,-2.6837997527173356,-3.125489031782451,1.1818721228280498,3.9535769497927715,-2.2788508515622024,-0.3464772277917741,0.5990562798714703,0.3826852307149929,-0.03869444735501458,1.6084223740721315,-0.25866975816334165,0.25786741882079645,0.3269577160255123,0.4928779996551689
51,-4.943114774035566,-3.0353580871332664,-3.7961802885110254,2.070545562945733,3.0850166086959776,-1.8989769860678942,-0.727930036620572,2.1071667602868756,-0.2990126203267527,-1.381910139438164,-1.2150294875253664,-0.5119225419945558,-0.5726927382306217,1.8402343770339684,1.0149146094476746
52,-4.222190318135017,-2.908766984277553,-2.4647111086609277,2.557540981785264,2.4487785478317776,0.816263181928558,-1.9569410699689282,-0.9398066900308926,-1.152928820635009,1.5841820252815177,-0.9146867115677247,-1.0096730080625431,1.4651511504014234,0.5496677572172836,0.03437600443534149
53,-5.779460300462693,-2.0641508242021014,3.3452642958833274,-2.3143584119181986,1.3111953755037216,-0.9019983644492745,-0.9154025551183504,-0.6082197161880221,-2.4542789849307436,1.0701005043174843,-0.3048229160121297,-0.22257616545238598,-1.8794937736063249,0.23549888967427243,0.7121248612072074
54,-6.613272550588717,2.6840593848785663,2.990492286562987,0.359360515075263,-0.20486130893399043,1.158947539839229,-1.7619374541093515,-1.7521359253044808,-2.016505289837199,0.21676320614507882,0.9803630386061485,0.4513685505446878,-2.558389221530409,0.015604672527008987,0.8232749513517099
55,-8.134925130645689,0.8660415584892404,4.164087288384829,-1.861363065580632,0.44598799754788576,1.5092332506553339,0.5639844736070478,-1.2459877263264263,3.4361747307259494,3.161282728953253,-2.097084228210576,2.203566530028789,-1.9582343485413554,0.5182067429039325,-0.13496995992784339
56,-8.071361585503015,1.3180613877458334,1.3657497117444046,1.8154510583277939,-1.4780866788831806,3.3095247137655988,0.5963640555271671,0.13042186993703941,-2.52465917898598,0.18351023252410772,-0.6479824619185083,1.119002897214155,-1.186450948557909,-1.1480803303148028,-0.9328551471584604
57,-6.001545340167294,1.6444034020087903,5.167172465182512,2.649930896108138,-1.1744755204773616,0.8664417023926769,0.16498734769773224,0.776634135288228,0.04111470813465677,0.37606423633815705,-1.1180902679651668,-2.0897791560130625,1.446123049029411,0.25495550256254357,1.473742727757702
58,-6.9133242702478,0.9932494266161881,4.808949470337955,0.07675891734944541,-1.459737926710264,0.08870563784530629,-0.6921664775170576,1.8575041688561453,-0.12755041666297445,-0.87723790155735,-0.16448387865860503,-0.6802874303199712,0.22943824107504676,0.18838444228660176,1.9911893828312137
59,-5.982335593940006,1.7680210288045592,6.5306404387942285,-2.8977311665747036,-0.5082255984355981,-3.7981474477509525,0.411535747125151,-0.14007255071836033,-0.22181595547561062,1.022931402837498,1.1131802848199805,-1.4370668076664332,-1.4596152273958551,-1.1509886895515513,0.6155471229610571
60,-7.557736718469728,-0.7701826310896658,0.5352220721800716,-0.9191194782167352,1.8755127325241683,-0.1139237149607716,1.47198833485131,0.10593318623193974,0.8932027649870593,0.10653335773360324,0.986095031905224,-1.2961528609583877,0.7352165871142292,-0.28255518763648857,-0.14234900840339135
61,-6.3197431852580275,-4.319381051197402,1.0819387936108824,1.8707908820662162,1.7444867458437117,-2.0260779267365137,0.6756042126558364,-1.0948965082460762,1.3938180427057831,-0.1800973739146204,0.6451404453097943,-0.9986818434896306,-0.7088042093765992,-0.4385614144983043,-0.21596453133154667
62,-6.895960493302682,-3.239617035972304,4.490559512550525,0.4634008258713888,0.622455034479578,-0.8559822031185811,2.5101577353370685,-1.2960143235305526,-1.4752353960628684,0.0699114065014245,-0.3487408774221871,-0.5017193427896103,-0.2900100624515556,-0.08800003398928559,-0.6816771279096084
63,-7.581271907102292,-4.128700375558994,1.7047583254813639,3.890276470802363,1.7352224078842715,1.056519033345576,1.7512250273498284,-1.3615328617768236,-2.6691868241940093,0.5106553918189858,3.5122777589206007,2.014706834431001,-1.4321507349954408,0.02157210145916405,-0.2944906273439553
64,-7.942774701898703,-3.883123144566749,3.324148204253429,-0.166024852000368,-1.8662906694835386,1.3203610113599198,1.61190985756947,-3.5160885539551368,-0.5164717887077969,-0.08638528820991138,0.31620169929247716,-1.2653161183347732,-0.1882063234749369,0.5733620024533029,0.23442217334063914
65,-7.112457434663623,-3.1612015261220443,3.350967868386902,0.322295575054114,0.5957208710457784,1.0390027381524718,3.4722563689044517,-1.417183341244576,-3.6092475711935252,0.6557110957384295,0.9227201823283107,0.3791568566905452,-0.46432038457375335,-0.5866309928563525,-0.7965722633260542
66,-7.1754774121600535,-1.9281210525362238,4.524637425709688,0.3199574863716406,-1.0597376790662112,1.6898106152441057,2.9611230343095243,-2.3245120000923967,-2.2520772618334166,0.8884157108188144,-0.5305579758424025,2.5966820654044507,-0.46011510467335304,-0.8506986723277035,1.031598807231013
67,-7.519916772826216,-0.45747472850523785,2.975874358880527,-1.4487164979205684,0.3127563660242664,1.7361263943455862,1.5976333350793335,-1.0079386336797518,2.5064559211478783,0.7873599946281543,-1.546449821635418,-0.108560824586449,-0.05503836076139952,-0.09615675540043646,0.3730173573547879
68,-6.392890318407456,-0.028717496480949223,2.2158984099298467,3.3228322978573765,-0.9349053707389864,-0.2236858222260343,2.9778271129304494,2.100484244457368,0.425852720409743,-0.5798396514241884,0.2683270214813889,-1.9014318791451812,0.5810466962606033,-0.34533932912814425,0.9911732050404816
69,-4.530609775752858,3.518175553020694,2.45658319367411,0.815070511129417,-0.11770790862190433,1.6222214683369087,4.107468597282296,0.7290881763977298,-1.3001091900487138,-0.5283933501849285,1.7694169632805812,-1.040681460239666,-0.769930092133652,-0.015453623286076964,0.24602777275844812
70,-4.523519457280895,4.442112518259168,2.850382975489748,-2.0702088726358383,0.29527669047501454,-0.6795022931520595,2.1088294271744448,0.16460922888104046,-1.160858409998097,0.11345368314701781,1.9895729263594808,-0.02906542852918852,-0.6102262349393457,0.1169184227613296,0.40251463884470645
71,-4.565163965569735,5.135442244258818,3.3805379904806996,-2.8154184788011807,-0.4579330728143893,-1.6495334692501782,1.4574172813486024,-0.5275824407159135,0.6482739137140385,-0.8527875721320511,2.5466372159501414,-1.283516944916822,0.11961928116231726,0.5811237909041145,0.6000642208052275
72,-4.52038445296276,5.410548671439953,3.40122927506454,-1.631025703286624,1.1249039452888507,-3.48721889021115,0.9567882697863023,-0.3840858529338035,0.7587918386163446,-1.7194540598856882,2.8616575435993847,-0.912708199602911,0.2770536144061572,1.6819852435931655,0.9727136118963753
73,-3.122504763405887,6.601287687100984,1.418373941250094,0.6742662128884963,2.8430306391054527,-0.3276979022650008,0.13724192181848296,-0.9496537834075375,0.8713636495598762,-0.9900935262018711,1.8347396077894373,-0.6212598223205958,-0.24476572080604322,-0.8432075508773607,0.14271280337261094
74,-6.547291339055576,2.7617051483706607,1.7008417787754648,-3.638572593884085,0.3968846371565007,1.8641818578043658,-1.0914555047400283,0.6754913319806247,0.22033744737253982,-0.2643928263137601,-0.015382915291908734,-0.6066846311202316,0.6612813931837533,-0.6699338751163293,0.38367822613912794
75,-3.662711087063914,5.249033888313264,2.5994550690831373,0.12131288872661232,1.3950779155792543,-0.7000822955132278,-1.4428801085918506,1.4223776380983228,1.9405871901767084,0.35931239958861083,0.6290540861350293,-2.231512034194122,1.0135784368292027,-0.4154312259685251,1.2510678851561274
76,-1.2907816691128724,8.643279140629678,1.3603711547580368,2.3887608472727404,0.16111967858850612,-0.730245127734625,0.15513617746497707,-2.595397525018733,-0.5214330888875413,1.2907733484791892,1.3313651793050072,-0.7217987465962652,0.012697024019815092,-0.6610876619758917,0.6532735673123288
77,-3.7130978627472095,4.208453020659288,-1.8624689885103605,1.8511917232983386,0.39041016784829863,5.915349890609153,-1.3244272362513494,-3.2107626676869176,-1.1831141663489348,-1.0846203475268563,-0.5376895676419371,0.3664717769727077,2.1834310323426838,-1.102792490836452,0.19792938172679103
78,-3.545915738899949,3.2764959663289495,-2.14768704064955,2.0777496350291376,1.2283602347082012,4.779464618907236,-1.069942566953128,-1.5187578102016985,-1.256077015421968,-0.6675911438377108,-1.5914408767326191,-0.23389122155402386,-0.15389677850781044,-1.2031623762694879,-0.6175312871659684
79,-3.5252938434307723,2.0086231873122244,-1.5902655738696394,1.0842048027972078,1.2107461615676685,3.757500851751088,-2.066423528626756,-2.655373465378137,-0.014762392342787863,-1.3192728520799988,-0.854541118810669,-0.44656543378092034,-0.497838293304451,-1.6607185158027946,-1.265475072739866
80,-4.550529501374989,0.4281551786437418,0.01808208302394989,-0.2204236633510608,-0.07987504434286467,3.2299571869018164,-0.8323901595352801,0.8780767127886424,-1.3493200993780283,-1.6873508389640246,-1.1068508789931528,1.7081081859904417,0.6140463448752127,-1.4268620166686914,-1.4975186256840236
81,-4.239353406787517,0.9881524899552468,1.085462017361329,0.964870111664802,1.0691149893663219,1.6176123713675974,1.4975433822066133,0.5461929281512394,-3.874649734054672,-0.31012832394798545,-0.4133516009427055,2.5184687600706717,-0.9122053055856788,-0.9504176193333902,-1.9128559782638437
82,-5.077035674787875,-1.5416877988132873,3.51294799077891,-1.4589968084505125,3.240532537383774,2.713516422486244,1.2660026674181215,2.2412024249046385,-2.101661969250877,-1.4223468376680355,-0.6312204250806589,-0.5624004505430481,-0.7187972085529604,0.2756201495016535,-0.14821066697582624
83,-4.515471592017817,-0.975431113561355,-0.02064076736974308,-0.3595493626191023,2.526458487419841,2.124376851123615,2.5746709936167513,0.07351126684765881,-0.33094223931665395,-2.368559818923203,0.07903584020547287,-0.907058048142623,-0.0806037963140475,1.0613735216375297,0.2625981495594485
84,-4.640416448180001,-1.4663391779573363,-0.11068911108149786,-0.35885517994645677,2.348917776817492,-0.2922104645965661,-2.770677428020257,-2.4322911488438703,0.6040178922266126,-0.9708571494819883,1.1991153825587042,1.0290950474216083,-0.25814023939979514,0.4183094742406275,-1.7910837508350403
85,-2.1526379374441458,1.468768632835596,0.3317809018058094,3.014762141051136,0.35614110403065935,-0.47280224792985415,1.6503668553059643,1.7443576431927839,0.2697094889303957,-0.4565718087442316,0.22277210144807125,-1.676357440281726,0.3620304763453861,-1.2623767232326666,0.43953002515669076
86,-2.1753501026566253,-1.3642787493221191,-1.058985164182049,4.481583994107987,1.1034324862882043,-0.5026926724802141,1.335273291176407,1.3171610842219006,0.9304723121132149,-0.13368103438773474,1.3324191946082362,-1.1939049506841983,-1.0260564950370579,-2.3887871386991018,0.7792358257217282
87,-2.8463784208962495,-3.444805853600382,0.956845334538069,5.841574309157543,0.3321259036936157,-1.4162751406026381,-0.1405602052060213,2.3856824702968353,0.5628295574148807,-0.9775848525103858,0.1218709202977575,0.33537380232313674,0.9426160459921598,-1.6321347349499205,0.33293757393224627
88,-2.0871768252754817,-2.230511846128004,-0.14769547226316718,3.6962814122251633,1.5722606544833748,-1.0316208687752617,0.7913182376868783,0.21662777175057144,-1.0042063461291144,-0.9462656104727079,0.34285165506984616,0.6592828909512446,0.2862966593110679,-1.6234857757546468,0.19991918986485516
89,-1.178032932210625,-1.8531626260383416,1.2181531250039015,0.26291272251875286,0.5694724225147467,-0.6652269881025911,-0.6615889903793584,-1.0478111411178335,0.9930675041890508,-1.9065593013913698,-0.14480329293230687,0.07677015782155112,0.9089523947407073,-0.07726217324253448,0.1685239196764939
90,-0.9843547377770798,-1.3249667947702592,0.2333902979538623,1.5175966234088998,0.688789733015718,2.3939534054364806,-1.7255472677997163,-3.755472017813055,-0.10100147049212924,-2.3408546574702074,-0.44151319949466394,0.25911084656272143,1.8900633059292014,0.15430313521104522,-0.24822839082299816
91,-0.12470442515810243,1.08196279420216,3.8243864015837397,-1.2235813358704128,0.6768591872512754,0.4256904198599654,-0.9210184156733998,-2.0065924790084457,0.3392267845625309,-1.7374748406052294,0.0360447740246685,-1.3098656970183862,0.3167821701993268,0.9515827228363413,1.375277936021049
92,-0.6342169189090064,0.5616613365616027,-1.4322227478740175,0.9924900998263233,-0.5092515831084491,0.5891807256014693,0.5308311408710307,-2.6047019130407865,1.6252704377634357,-2.22509327302556,0.9371640130459433,-0.44117325599859714,0.4070147298098954,-0.7127722800261997,-0.3003039631958084
93,1.1923459854453382,-0.8986092129864671,-1.6157341093255226,3.698504923095781,-2.3799201645865358,0.9076325230340342,-0.913253547922754,-1.3127878642162452,1.4139324236550577,-1.4551504517959974,1.3146969646215294,0.07291579719746796,1.1765871070067995,0.39986931739332987,-1.0680725635112132
94,0.7190361472279654,-1.8605946698778202,-0.44691428262323746,4.448492835152745,-3.1777350712596926,1.490474776447895,-1.4631414987995022,-2.309419657383276,1.3300500464234053,-2.906043502736778,1.6572640669064764,0.3626637950984294,1.6067188019286123,0.7050430217851454,-1.254205926078788
95,0.24780347429722516,-3.740645695676449,0.09984054738824463,0.43733850678658176,0.15134903366133132,1.013110611371119,-0.6545291638881351,-4.534192717513935,0.6261795885891048,-0.8791882361953146,2.7462468356493472,0.07349602863437263,0.17917116819113407,0.48826557957473576,0.29369994413472134
96,0.0984916378750648,-2.6297332945185166,-0.6661734048488384,1.7935968620729317,1.9138200231493485,-1.6089379392945986,0.1938381405770828,-2.729863450884711,0.5627778101021887,-1.3075132333493769,-0.5784919939295479,-0.6744858456095014,-0.15726055586408982,-0.11347236100335628,0.318882363265827
97,-0.4395801453450401,-2.7171793809725626,1.0046359882353595,1.0804119081862134,0.825634672797507,-1.8041410030039884,0.6239274212600351,-3.424252588172944,1.5952245733968258,-1.5005795457896698,0.2703767114189727,-2.0582206021477094,0.5601358926400127,0.7795194141858828,0.9966132047426788
